market,category,currency,marca,descripcion,promocion,precio_producto,precio_promocion,precio_kilo
Dia,almacen,ARG,KNORR,Caldo Knorr de Verduras Deshidratado Balance Cubos 12 Un. ,,"$ 355,05",,3114.47KG
Dia,almacen,ARG,KNORR,Sopa Instantánea KNORR QUICK Zapallo Balance Sobres 5 Un. ,,"$ 374,00",,4452.38KG
Dia,almacen,ARG,KNORR,Caldo Knorr de Gallina Deshidratado Balance Cubos 12 Un. ,,"$ 295,30",,2590.35KG
Dia,almacen,ARG,KNORR,Sopa Instantánea KNORR QUICK Zapallo Romero Sobres 5 Un. ,,"$ 426,20",,5073.81KG
Dia,almacen,ARG,KNORR,Mix Knorr Sabor para Carne 30 Gr. ,,"$ 144,60",,4820.00KG
Dia,almacen,ARG,BOX,Pasta Box Salsa Rosa 64 Gr. ,,"$ 255,00",,3984.38KG
Dia,almacen,ARG,BOX,Sopa de Pollo Mini Ramen Box 45 Gr. ,,"$ 219,00",,4866.67KG
Dia,almacen,ARG,BOX,Sopa de Vegetales Mini Box Anillitos 45 Gr. ,,"$ 219,00",,4866.67KG
Dia,almacen,ARG,KNORR,Caldo Knorr Carne Deshidratado 12 cubos ,,"$ 255,00",,21.25UD
Dia,almacen,ARG,BOX,Pasta Box Crema de Vegetales 64 Gr. ,,"$ 255,00",,3984.38KG
Dia,almacen,ARG,BOX,Sopa Box Vegetales Mini Ramen 45 Gr. ,,"$ 195,21",,4338.00KG
Dia,almacen,ARG,BOX,Sopa Box Pollo Mini Ramen 45 Gr. ,,"$ 195,21",,4338.00KG
Dia,almacen,ARG,KNORR,"Sopa de Vegetales Knorr con Caracolitos Tricolor 107,5 Gr. ",,"$ 284,10",,2642.79KG
Dia,almacen,ARG,KNORR,Caldo Knorr Balance Gallina Deshidratado 12 cubos ,,"$ 220,00",,23157.89KG
Dia,almacen,ARG,KNORR,Caldo Knorr Balance Verduras Deshidratado 12 cubos ,,"$ 288,90",,30410.53KG
Dia,almacen,ARG,KNORR,Bolsa para horno Knorr Romero y Tomillo 23 Gr. ,,"$ 195,30",,9300.00KG
Dia,almacen,ARG,KNORR,Sopa Quick Knorr Tomate 5 sobres ,,"$ 426,20",,6765.08KG
Dia,almacen,ARG,KNORR,Sopa Quick Knorr Espinaca 5 sobres ,,"$ 426,20",,6765.08KG
Dia,almacen,ARG,KNORR,Sopa Quick Knorr Vegetales 63 Gr. ,,"$ 426,20",,6765.08KG
Dia,almacen,ARG,NISSIN,Cup Noodles Nissin Pollo 69 Gr. ,,"$ 574,80",,8330.43KG
Dia,almacen,ARG,NISSIN,Cup Noodles Nissin Carne 68 Gr. ,,"$ 574,80",,8330.43KG
Dia,almacen,ARG,KNORR,Caldo Knorr Mix de Sabor para Verduras 30 Gr. ,,"$ 152,05",,5068.33KG
Dia,almacen,ARG,KNORR,Caldo Knorr Balanca Verduras 18 Gr. ,,"$ 138,25",,7680.56KG
Dia,almacen,ARG,KNORR,Sopa Quick Knorr Choclo 5 sobres ,,"$ 400,00",,6349.21KG
Dia,almacen,ARG,KNORR,Condimento Sabor al Horno Knorr Limón y Orégano 21 Gr. ,,"$ 175,70",,8366.67KG
Dia,almacen,ARG,MAGGI,Caldo Maggi Verduras 12 Un. ,,"$ 185,00",,15.42UD
Dia,almacen,ARG,KNORR,Condimento Sabor al Horno Knorr Cebolla y Ajo 21 Gr. ,,"$ 211,45",,10069.05KG
Dia,almacen,ARG,KNORR,Puré de Papa Knorr Listo Receta Completa 125 Gr. ,,"$ 374,20",,374.20UD
Dia,almacen,ARG,KNORR,Condimento Sabor al Horno Knorr Tipo Criollo 21 Gr. ,,"$ 182,85",,8707.14KG
Dia,almacen,ARG,KNORR,Sopa Instantánea Knorr Quick Zapallo light Sin conservantes 5 sobres ,,"$ 400,00",,8602.15KG
Dia,almacen,ARG,DIA,Sopa Instantánea DIA Choclo Gr. ,,"$ 223,00",,4460.00KG
Dia,almacen,ARG,MAGGI,Puré de Papas Maggi Textura más Cremosa 200 Gr. ,,"$ 535,65",,2678.25KG
Dia,almacen,ARG,ARCOR,Puré de Tomate Arcor 530 Gr. ,,"$ 167,70",,316.42KG
Dia,almacen,ARG,DIA,Tomate Perita Pelado DIA 400 Gr. ,,"$ 123,60",,309.00KG
Dia,almacen,ARG,DIA,Atún Desmenuzado en Aceite DIA 170 Gr. ,,"$ 183,60",,1080.00KG
Dia,almacen,ARG,DIA,Tomate Perita Cubeteado DIA con Puré 400 Gr. ,,"$ 159,00",,397.50KG
Dia,almacen,ARG,DIA,Granos de Choclo Amarillo DIA 300 Gr. ,,"$ 197,02",,656.73KG
Dia,almacen,ARG,DIA,Atún Desmenuzado al natural DIA 170 Gr. ,,"$ 182,10",,1071.18KG
Dia,almacen,ARG,DIA,Puré de Tomate DIA 520 Gr. ,,"$ 145,00",,278.85KG
Dia,almacen,ARG,DIA,Lomitos de Atún en Aceite DIA 170 Gr. ,,"$ 307,10",,1806.47KG
Dia,almacen,ARG,DIA,Lomitos de Atún al natural DIA 170 Gr. ,,"$ 307,10",,1806.47KG
Dia,almacen,ARG,DIA,Durazno en Mitades DIA 820 Gr. ,,"$ 669,00",,815.85KG
Dia,almacen,ARG,DIA,Arvejas Secas Remojadas DIA 340 Gr. ,,"$ 109,00",,320.59KG
Dia,almacen,ARG,DIA,Lomitos de Atún Al Natural DIA 354 Gr. ,,"$ 610,90",,1725.71KG
Dia,almacen,ARG,DIA,Choclo Blanco DIA Cremoso 300 Gr. ,,"$ 119,00",,396.67KG
Dia,almacen,ARG,DIA,Salsa Para Pizza DIA Doypack 340 Gr. ,,"$ 114,50",,336.76KG
Dia,almacen,ARG,DIA,"Jardinera DIA Zanahoria, Papa y Arveja 300 Gr. ",,"$ 175,00",,583.33KG
Dia,almacen,ARG,DIA,Arvejas secas remojadas DIA 300 Gr. ,,"$ 99,00",,330.00KG
Dia,almacen,ARG,DIA,Garbanzos secos remojados DIA 300 Gr. ,,"$ 169,00",,563.33KG
Dia,almacen,ARG,VIGENTE,Tomate Triturado Vigente 500 Gr. ,,"$ 173,20",,346.40KG
Dia,almacen,ARG,DIA,Dueto Arveja y Choclo DIA 300 Gr. ,,"$ 148,13",,493.77KG
Dia,almacen,ARG,CANALE,Puré de Tomate Canale 520 Gr. ,,"$ 150,56",,289.54KG
Dia,almacen,ARG,DIA,Lomitos de Atún Aceite DIA 354 Gr. ,,"$ 610,90",,1725.71KG
Dia,almacen,ARG,DIA,Lomitos de Atún Al Natural DIA 240 Gr. ,,"$ 498,40",,2076.67KG
Dia,almacen,ARG,KNORR,Salsa Lista Knorr Filetto 340 Gr. ,15%,"$ 122,40","$ 144,00",423.53KG
Dia,almacen,ARG,INALPA,Lentejas Inalpa secas remojadas 300 Gr. ,,"$ 105,18",,350.60KG
Dia,almacen,ARG,DIA,Champignones Enteros DIA 400 Gr. ,,"$ 321,34",,803.35KG
Dia,almacen,ARG,KNORR,Salsa Lista Knorr Pomarola 340 Gr. ,13%,"$ 140,00","$ 160,21",411.76KG
Dia,almacen,ARG,SALSATI,Puré de Tomate Salsati 520 Gr. ,,"$ 229,23",,440.83KG
Dia,almacen,ARG,DIA,Choclo Amarillo DIA Cremoso 300 Gr. ,,"$ 126,20",,420.67KG
Dia,almacen,ARG,DIA,Duraznos Light en Mitades DIA 800 Gr. ,,"$ 669,00",,836.25KG
Dia,almacen,ARG,DIA,Duraznos en Trozos DIA 820 Gr. ,,"$ 669,00",,815.85KG
Dia,almacen,ARG,ARCOR,Salsa Lista Arcor Pomarola 430 Gr. ,,"$ 177,93",,523.32KG
Dia,almacen,ARG,ARCOR,Salsa Lista Arcor Pizza 340 Gr. ,,"$ 177,93",,523.32KG
Dia,almacen,ARG,DIA,Tomate Triturado DIA 950 Gr. ,,"$ 408,53",,430.03KG
Dia,almacen,ARG,ARCOR,Tomate Perita Arcor 400 Gr. ,,"$ 152,11",,380.28KG
Dia,almacen,ARG,GOMES DA COSTA,Atún Desmenuzado en Aceite Gomes Da Costa 170 Gr. ,,"$ 209,00",,1.23GR
Dia,almacen,ARG,DIA,Tomate Triturado DIA 950 Gr. ,,"$ 479,26",,494.08KG
Dia,almacen,ARG,ARCOR,Choclo Amarillo en grano Arcor 300 Gr. ,,"$ 200,41",,668.03KG
Dia,almacen,ARG,SILVIA,Tomate Triturado Silvia Doypack 1 Kg. ,,"$ 383,40",,383.40KG
Dia,almacen,ARG,SILVIA,Salsa de Pizza Silvia Doypack 240 Gr. ,,"$ 126,38",,371.71KG
Dia,almacen,ARG,SILVIA,Salsa Pomarola Silvia Doypack 340 Gr. ,,"$ 126,38",,371.71KG
Dia,almacen,ARG,SILVIA,Salsa Filetto Silvia Doypack 240 Gr. ,,"$ 126,38",,371.71KG
Dia,almacen,ARG,CICA,Salsa de Tomate CICA Pomarola 340 Gr. ,,"$ 178,91",,526.21KG
Dia,almacen,ARG,ARCOR,Salsa Lista Arcor Filetto 340 Gr. ,,"$ 177,93",,523.32KG
Dia,almacen,ARG,DOÑA PUPA,Pure de Tomate Doña Pupa 520 Gr. ,,"$ 139,32",,267.92KG
Dia,almacen,ARG,DIA,Anchoas DIA 90 Gr. ,,"$ 851,00",,9455.56KG
Dia,almacen,ARG,INALPA,Mix de Arvejas y Zanahoria Inalpa secas remojadas 300 Gr. ,,"$ 133,03",,443.43KG
Dia,almacen,ARG,DELICIAS MARINAS,Boquerones en Aceite Delicias Marinas 190 Gr. ,,"$ 1.596,50",,8402.63KG
Dia,almacen,ARG,DIA,Anchoas Provenzal DIA 90 Gr. ,,"$ 851,00",,9455.56KG
Dia,almacen,ARG,SILVIA,Tomate Triturado Silvia 400 Gr. ,,"$ 179,72",,449.30KG
Dia,almacen,ARG,DIA,Anchoas Calabresa DIA 90 Gr. ,,"$ 851,00",,9455.56KG
Dia,almacen,ARG,MARBELLA,Caballa Marbella Al Natural 380 Gr. ,,"$ 786,80",,2070.53KG
Dia,almacen,ARG,TARRAGONA,Choclo Amarillo Entero Tarragona 340 Gr. ,,"$ 178,53",,525.09KG
Dia,almacen,ARG,KNORR,Salsa de Tomate Knorr Deshidratado 60 Gr. ,,"$ 224,97",,3749.50KG
Dia,almacen,ARG,DIA,Sardinas DIA en Salsa de Tomate 160 Gr. ,,"$ 476,01",,2975.06KG
Dia,almacen,ARG,DIA,Puré de Tomate DIA sabor Albahaca y Ajo 520 Gr. ,,"$ 150,43",,289.29KG
Dia,almacen,ARG,CAMPAGNOLA,Atún al Natural La Campagnola 170 Gr. ,,"$ 784,74",,4616.12KG
Dia,almacen,ARG,LA CAMPAGNOLA,Salsa Lista La Campagnola Pizza 340 Gr. ,,"$ 209,69",,616.74KG
Dia,almacen,ARG,INALPA,Garbanzos Inalpa secos remojados 300 Gr. ,,"$ 117,64",,392.13KG
Dia,almacen,ARG,INALPA,Choclo Amarillo Inalpa en granos 350 Gr. ,,"$ 170,28",,567.60KG
Dia,almacen,ARG,EL GENOVES,Pulpa de Tomate El Genovés 520 Gr. ,,"$ 110,51",,212.52KG
Dia,almacen,ARG,ARCOR,Arvejas remojadas Arcor 300 Gr. ,,"$ 155,72",,519.07KG
Dia,almacen,ARG,CAMPAGNOLA,Atún en Aceite La Campagnola 170 Gr. ,,"$ 784,74",,4616.12KG
Dia,almacen,ARG,DOÑA PUPA,Tomate Triturado Doña Pupa 340 Gr. ,,"$ 127,71",,375.62KG
Dia,almacen,ARG,CAMPAGNOLA,Tomate Pelado Perita La Campagnola 400 Gr. ,,"$ 123,62",,309.05KG
Dia,almacen,ARG,NOEL,Conserva de Tomate Entero Pelado Noel 400 Gr. ,,"$ 108,36",,270.90KG
Dia,almacen,ARG,LA CAMPAGNOLA,Lentejas La Campagnola 300 Gr. ,,"$ 122,83",,409.43KG
Dia,almacen,ARG,MARECHIARE,Caballa al Natural Marechiare 380 Gr. ,,"$ 778,79",,2049.45KG
Dia,almacen,ARG,MARECHIARE,Caballa en Aceite Marechiari 380 Gr. ,,"$ 778,79",,2049.45KG
Dia,almacen,ARG,LA CAMPAGNOLA,Choclo Cremoso La Campagnola 300 Gr. ,,"$ 137,71",,459.03KG
Dia,almacen,ARG,MORA,Pure de Tomate Mora 520 Gr. ,,"$ 158,15",,304.13KG
Dia,almacen,ARG,DIA,Caballa al natural DIA 380 Gr. ,,"$ 635,02",,1671.11KG
Dia,almacen,ARG,DELICIAS MARINAS,Filete Delicias Marinas Anchoas y Provenzal 90 Gr. ,,"$ 650,00",,7222.22KG
Dia,almacen,ARG,DELICIAS MARINAS,FILETES DE ANCHOAS A LA CALABRESA DELICIAS MARINAS 90GR ,,"$ 650,00",,7222.22KG
Dia,almacen,ARG,DIA,Palmitos en Trozos DIA 400 Gr. ,,"$ 227,28",,568.20KG
Dia,almacen,ARG,DIA,Porotos Secos Remojados DIA 340 Gr. ,,"$ 135,79",,399.38KG
Dia,almacen,ARG,LA CAMPAGNOLA,Jardinera La Campagnola 300 Gr. ,,"$ 107,26",,357.53KG
Dia,almacen,ARG,CICA,Salsa de Tomate Cica Pomarola 340 Gr. ,,"$ 153,86",,452.53KG
Dia,almacen,ARG,DIA,Caballa en Aceite DIA 380 Gr. ,,"$ 635,02",,1671.11KG
Dia,almacen,ARG,GOMES DA COSTA,Atún Trozos Natural Gomes Da Costa 170 Gr. ,,"$ 476,20",,2801.18KG
Dia,almacen,ARG,DIA,Coctel 4 Frutas DIA 820 Gr. ,,"$ 849,00",,1035.37KG
Dia,almacen,ARG,GOMES DA COSTA,Atún en Aceite Gomes Da Costa 170 Gr. ,,"$ 476,20",,2801.18KG
Dia,almacen,ARG,GOMES DA COSTA,Lomo de Atún en Aceite Gomes Da Costa 170 Gr. ,,"$ 428,77",,2522.18KG
Dia,almacen,ARG,GOMES DA COSTA,Lomo de Atún Al Natural Gomes Da Costa 170 Gr. ,,"$ 428,77",,2522.18KG
Dia,almacen,ARG,CAMPAGNOLA,Puré de Tomate La Campagnola 520 Gr. ,,"$ 216,00",,415.38KG
Dia,almacen,ARG,KNORR,Salsa Lista Knorr Napolitana 340 Gr. ,,"$ 223,99",,658.79KG
Dia,almacen,ARG,DIA,Jardinera DIA de Hortalizas Y Legumbres 350 Gr. ,,"$ 87,72",,250.63KG
Dia,almacen,ARG,DIA,Jurel al Natural DIA 425 Gr. ,,"$ 374,41",,880.96KG
Dia,almacen,ARG,LA CAMPAGNOLA,Atún La Campagnola Desmenuzado Natural 170 Gr. ,,"$ 266,90",,1570.00KG
Dia,almacen,ARG,DOÑA PUPA,Remolacha Doña Pupa en Cubos 340 Gr. ,,"$ 199,37",,586.38KG
Dia,almacen,ARG,FERRERO,Huevo de Pascua Ferrero Rocher con Avellanas 225 Gr. ,50%,"$ 1.824,50","$ 3.649,00",8108.89KG
Dia,almacen,ARG,KINDER,Huevos de Chocolate Mini Kinder 85 Gr. ,50%,"$ 424,50","$ 849,00",4994.12KG
Dia,almacen,ARG,TERRABUSI,Alfajor Triple Terrabusi Torta 70 Gr. ,,"$ 89,60",,1280.00KG
Dia,almacen,ARG,BIZNIKKE,Huevo de Pascua Biznikke Nevado 50 Gr. ,50%,"$ 284,50","$ 569,00",5690.00KG
Dia,almacen,ARG,ARCOR,Turrón Arcor con Maní 25 Gr. ,,"$ 44,96",,1798.40KG
Dia,almacen,ARG,MILKA,Huevito de Pascuas Chocolate Milka 22 Gr. ,50%,"$ 139,50","$ 279,00",6.64GR
Dia,almacen,ARG,MANTECOL,Huevo De Pascua Semiamargo Mantecol 200 Gr. ,50%,"$ 1.199,50","$ 2.399,00",5997.50KG
Dia,almacen,ARG,BIZNIKKE,Huevo de Pascua Biznikke 100 Gr. ,50%,"$ 519,50","$ 1.039,00",5195.00KG
Dia,almacen,ARG,VIZZIO,Confites Vizzio Maní Crocante 33 Gr. ,41%,"$ 110,00","$ 185,00",3333.33KG
Dia,almacen,ARG,BIZNIKKE,Huevo de Pascua Biznikke Blanco 50 Gr. ,50%,"$ 284,50","$ 569,00",5690.00KG
Dia,almacen,ARG,VIZZIO,Cereal Vizzio bañado en Chocolate 25 Gr. ,41%,"$ 110,00","$ 185,00",4400.00KG
Dia,almacen,ARG,AGUILA,Alfajor Simple Águila 250 Gr. ,28%,"$ 130,00","$ 180,00",2600.00KG
Dia,almacen,ARG,TODDY,Huevo De Pascua Leche Con Cereales Bañados En Chocolate Toddy 45 Gr. ,50%,"$ 199,50","$ 399,00",4433.33KG
Dia,almacen,ARG,BON O BON,Huevo de Pascua Bon o Bon 20 Gr. ,50%,"$ 149,50","$ 299,00",7.48GR
Dia,almacen,ARG,BONAFIDE,Chocolate para Taza Bonafide 100 Gr. ,17%,"$ 282,00","$ 340,50",2820.00KG
Dia,almacen,ARG,BILLIKEN,Caramelos Masticables Billiken Splash Mandarina 10 Gr. ,34%,"$ 15,00","$ 22,70",1500.00KG
Dia,almacen,ARG,MILKA,HUEVO PASC MINI EGGS MILKA 90GR ,50%,"$ 574,50","$ 1.149,00",6383.33KG
Dia,almacen,ARG,GEORGALOS,Huevo De Pascua Con Confites Georgalos 22 Gr. ,50%,"$ 137,50","$ 275,00",6250.00KG
Dia,almacen,ARG,GEORGALOS,Huevo De Pascua Con Caramelos Confitados Chocomoti 22 Gr. ,50%,"$ 137,50","$ 275,00",6250.00KG
Dia,almacen,ARG,MILKA,Alfajor Triple Milka Oreo 61 Gr. ,,"$ 244,77",,4012.62KG
Dia,almacen,ARG,BON O BON,Huevo de Pascua Bon o Bon 110 Gr. ,50%,"$ 1.392,50","$ 2.785,00",12659.09KG
Dia,almacen,ARG,FULL MANI,Huevo De Pascua Con Grana Y Manies Bañados En Chcolate Full Maní 45 Gr. ,50%,"$ 192,50","$ 385,00",4277.78KG
Dia,almacen,ARG,NEVARES,Alfajor Nevares Negro 45 Gr. ,23%,"$ 50,00","$ 65,00",1111.11KG
Dia,almacen,ARG,GERSTNER,Conejo De Chocolate Con Leche Gestner 45 Gr. ,50%,"$ 349,50","$ 699,00",7766.67KG
Dia,almacen,ARG,BIZNIKKE,Huevo de Chocolate Biznikke Blanco 20 Gr. ,50%,"$ 109,50","$ 219,00",5475.00KG
Dia,almacen,ARG,HAMLET,Oblea Hamlet Hamleton 28 Gr. ,27%,"$ 45,00","$ 62,00",1607.14KG
Dia,almacen,ARG,GERSTNER,Figura De Pascuas Premiu Gestner 130 Gr. ,50%,"$ 849,50","$ 1.699,00",6534.62KG
Dia,almacen,ARG,MARENGO,Caramelos Feliz Cumpleaños Marengo 80 Gr. ,14%,"$ 150,00","$ 175,00",1875.00KG
Dia,almacen,ARG,NESTLE,Chocolate Duo Nestle Classic 80 Gr. ,25%,"$ 395,00","$ 525,58",4937.50KG
Dia,almacen,ARG,BILLIKEN,Chocolate Billiken Con Leche y Mani 25 Gr. ,32%,"$ 60,00","$ 87,72",2400.00KG
Dia,almacen,ARG,VIZZIO,Chocolate con Almendras Vizzio 33 Gr. ,70%,"$ 82,00","$ 275,00",2484.85KG
Dia,almacen,ARG,CANNETINE,Tableta Chocolate con Leche Cannettine con Maní 25 Gr. ,16%,"$ 80,00","$ 95,00",3200.00KG
Dia,almacen,ARG,CANNETINE,Tableta Chocolate con Leche Cannettine 25 Gr. ,16%,"$ 80,00","$ 95,00",3200.00KG
Dia,almacen,ARG,NESTLE,Chocolate Diplomata Nestle 80 Gr. ,25%,"$ 374,00","$ 497,52",4675.00KG
Dia,almacen,ARG,OREO,Alfajor Triple Oreo 56 Gr. ,,"$ 244,77",,4370.89KG
Dia,almacen,ARG,SHOT,Chocolate con maní SHOT 35 Gr. ,,"$ 183,52",,5243.43KG
Dia,almacen,ARG,CANNETINE,Tableta Chocolate Blanco Cannettine 25 Gr. ,16%,"$ 80,00","$ 95,00",3200.00KG
Dia,almacen,ARG,RING POP,Ring Pop Tradicional 10 Gr. ,19%,"$ 65,00","$ 80,00",6500.00KG
Dia,almacen,ARG,DIA,Almendras Delicious con Chocolate 80 Gr. ,,"$ 486,30",,6078.75KG
Dia,almacen,ARG,BON O BON,Huevo de Pascua Bon o bon 55 Gr. ,50%,"$ 884,50","$ 1.769,00",16081.82KG
Dia,almacen,ARG,FLYNN PAFF,Gomitas Flynn Paff Sports 30 Gr. ,19%,"$ 65,00","$ 80,00",2166.67KG
Dia,almacen,ARG,TITA,Tita Clásica 19 Gr. ,,"$ 56,76",,2987.37KG
Dia,almacen,ARG,CHOCOARROZ,Alfajor de Arroz Chocoarroz con Dulce de Leche 22 Gr. ,12%,"$ 123,83","$ 141,17",5628.64KG
Dia,almacen,ARG,BIZNIKKE,Huevo de Pascua Biznikke Blanco 100 Gr. ,50%,"$ 519,50","$ 1.039,00",5195.00KG
Dia,almacen,ARG,VIZZIO,Chocolate Vizzio Leche 90 Gr. ,25%,"$ 305,00","$ 406,77",3388.89KG
Dia,almacen,ARG,VIZZIO,Chocolate Vizzio Blanco 90 Gr. ,25%,"$ 305,00","$ 406,77",3388.89KG
Dia,almacen,ARG,BILLIKEN,Mentitas Billiken Miel y Menta Fuerte 28 Gr. ,20%,"$ 40,00","$ 50,00",1428.57KG
Dia,almacen,ARG,BON O BON,Bombón Relleno Bon o Bon Original 15 Gr. ,,"$ 46,90",,3126.67KG
Dia,almacen,ARG,VIZZIO,Chocolate Vizzio con Almendras 35 Gr. ,28%,"$ 120,00","$ 166,15",3428.57KG
Dia,almacen,ARG,ARCOR,Caramelos Masticables Arcor Frutales Halloween 396 Gr. ,50%,"$ 360,00","$ 720,00",909.09KG
Dia,almacen,ARG,MANTECOL,Mantecol bajo en Sodio 26 Gr. ,26%,"$ 100,00","$ 135,00",3846.15KG
Dia,almacen,ARG,CADBURY,Chocolate Cadbury Yogurt con Frutilla 29 Gr. ,,"$ 193,17",,6661.03KG
Dia,almacen,ARG,DIA,Avellanas Delicious con Chocolate 80 Gr. ,,"$ 486,30",,6078.75KG
Dia,almacen,ARG,DIA,Pasas de Uva Delicious con Chocolate 80 Gr. ,,"$ 486,30",,6078.75KG
Dia,almacen,ARG,DRF,Bocadito DRF Chocolate y Menta 16 Gr. ,9%,"$ 80,00","$ 87,72",5000.00KG
Dia,almacen,ARG,ARCOR,Calabaza con Caramelos Masticables 396 Gr. ,50%,"$ 875,00","$ 1.750,00",2209.60KG
Dia,almacen,ARG,MILKA,Alfajor Triple Milka Mousse 55 Gr. ,,"$ 244,77",,4450.36KG
Dia,almacen,ARG,LULEMUU,Bocadito Limu Lulemuu Limón 15 Gr. ,23%,"$ 100,00","$ 130,00",6666.67KG
Dia,almacen,ARG,BELDENT,Chicle Menta Fuerte Beldent 20 Gr. ,,"$ 110,81",,11081.00KG
Dia,almacen,ARG,MECANO,Chocolate Mecano Leche con Dulce de Leche 100 Gr. ,25%,"$ 485,00","$ 645,80",4850.00KG
Dia,almacen,ARG,MILKA,Chocolate Bubble Milka Leger con Almendras 45 Gr. ,,"$ 391,44",,8698.67KG
Dia,almacen,ARG,MECANO,Chocolate Mecano Blanco con Dulce de Leche 100 Gr. ,25%,"$ 485,00","$ 645,80",4850.00KG
Dia,almacen,ARG,BIZNIKKE,Huevo de Chocolate Biznikke Nevado 20 Gr. ,50%,"$ 109,50","$ 219,00",5475.00KG
Dia,almacen,ARG,CLIGHT,Caramelos Clight Frambuesa 20 Gr. ,,"$ 138,52",,6926.00KG
Dia,almacen,ARG,GEORGALOS,Chocolate Georgalos con Leche 25 Gr. ,14%,"$ 90,00","$ 105,00",3600.00KG
Dia,almacen,ARG,RHODESIA,Oblea Rhodesia Chocolate 22 Gr. ,,"$ 53,20",,2418.18KG
Dia,almacen,ARG,DIA,Postre de Maní DIA 105 Gr. ,,"$ 180,20",,1716.19KG
Dia,almacen,ARG,SHOT,Alfajor SHOT Triple Relleno de chocolate con maní 60 Gr. ,,"$ 244,77",,4079.50KG
Dia,almacen,ARG,KIT KAT,Oblea de Chocolate Kit Kat Extra milk y cocoa 45 Gr. ,,"$ 265,00",,6385.54KG
Dia,almacen,ARG,DIA,Pasas de Uva DIA con Chocolate 100 Gr. ,,"$ 277,70",,2777.00KG
Dia,almacen,ARG,TOPLINE,"Chicle Topline Menta 6,7 Gr. ",30%,"$ 45,00","$ 64,00",6716.42KG
Dia,almacen,ARG,VAUQUITA,Tableta Vauquita Coco 25 Gr. ,8%,"$ 90,00","$ 98,04",3600.00KG
Dia,almacen,ARG,PEPITOS,Alfajor Triple Pepitos 57 Gr. ,,"$ 244,77",,4294.21KG
Dia,almacen,ARG,DIA,Turrón DIA Maní 100 Gr. ,,"$ 140,40",,1404.00KG
Dia,almacen,ARG,VIZZIO,Chocolate Vizzio con Maní 35 Gr. ,,"$ 148,20",,4234.29KG
Dia,almacen,ARG,MILKA,Chocolate Milka Almendras con Mensaje 55  Gr. ,25%,"$ 256,00","$ 340,17",4654.55KG
Dia,almacen,ARG,BILLIKEN,Gotitas de Amor Billiken 35 Gr. ,13%,"$ 65,00","$ 74,30",1857.14KG
Dia,almacen,ARG,FULBITO,Alfajor Fulbito Maní 30 Gr. ,,"$ 41,28",,1376.00KG
Dia,almacen,ARG,BELDENT,Chicle Menta Beldent 20 Gr. ,,"$ 110,81",,11081.00KG
Dia,almacen,ARG,DIA,Maní DIA con Cobertura de Chocolate 100 Gr. ,,"$ 243,70",,2437.00KG
Dia,almacen,ARG,MILKA,Chocolate Milka con Leche 55 Gr. ,25%,"$ 256,00","$ 340,17",4654.55KG
Dia,almacen,ARG,TOPLINE,"Chicle Topline Fruta 6,7 Gr. ",30%,"$ 45,00","$ 64,00",6716.42KG
Dia,almacen,ARG,DIA,Caramelos Duros DIA Frutal Sin Tacc 150 Gr. ,,"$ 280,10",,1867.33KG
Dia,almacen,ARG,CHOCOBAR,Oblea de Arroz Gallo Chocobar 20 Gr. ,12%,"$ 106,54","$ 121,46",5327.00KG
Dia,almacen,ARG,DIA,Turrón de Maní DIA con Cacao 100 Gr. ,,"$ 161,20",,1612.00KG
Dia,almacen,ARG,DIA,Naranjas DIA Delicious con Cobertura de Chocolate 80 Gr. ,,"$ 486,30",,6078.75KG
Dia,almacen,ARG,GALLO (SNACK),Yogubar de Arroz Gallo 22 Gr. ,12%,"$ 106,26","$ 121,14",5313.00KG
Dia,almacen,ARG,DIA,Garrapiñada DIA de Maní 100 Gr. ,,"$ 141,70",,1417.00KG
Dia,almacen,ARG,DIA,Turrón de Maní DIA 300 Gr. ,,"$ 383,76",,1279.20KG
Dia,almacen,ARG,DIA,Turrón Crocante DIA de Maní 100 Gr. ,,"$ 196,56",,1965.60KG
Dia,almacen,ARG,TERRABUSI,Alfajor Triple Terrabusi Clásico 70 Gr. ,,"$ 244,77",,3496.71KG
Dia,almacen,ARG,BILLIKEN,"Caramelos Surtidos Billiken Punch 6,5 Gr. ",,"$ 22,00",,3384.62KG
Dia,almacen,ARG,DIA,Chocolate para Taza DIA 100 Gr. ,,"$ 239,00",,2390.00KG
Dia,almacen,ARG,MILKA,Alfajor Triple Milka Dulce De Leche 70 Gr. ,,"$ 244,77",,3496.71KG
Dia,almacen,ARG,COFLER,Oblea de Chocolate Graffiti 45 Gr. ,33%,"$ 150,00","$ 225,00",3333.33KG
Dia,almacen,ARG,FULBITO,Alfajor Fulbito Relleno Sabor Chocolate 30 Gr. ,,"$ 41,28",,1376.00KG
Dia,almacen,ARG,VAUQUITA,Tableta Vauquita Banana Split 25 Gr. ,10%,"$ 90,00","$ 100,00",3600.00KG
Dia,almacen,ARG,DIA,Turrón de Almendras DIA 100 Gr. ,,"$ 394,16",,3941.60KG
Dia,almacen,ARG,DIA,Lentejas de Chocolate DIA 80 Gr. ,,"$ 248,30",,3103.75KG
Dia,almacen,ARG,SAN TELMO,Alfajor San Telmo Negro 35 Gr. ,,"$ 125,00",,3571.43KG
Dia,almacen,ARG,HERSHEY,Chocolate Hershey's Cookies 20 Gr. ,7%,"$ 115,00","$ 123,84",5750.00KG
